,Label,Bias,run_id,parent_run_id,experiment_run_id,experiment_id,corpus,start_time,strategy,type
1,pro,0.39671801595038,b319b253a55f483e8623026e625c70eb,9a2db48f93a54085ac88a69b16e274d2,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-03 00:38:07.388000+00:00,diversity,bias
0,con,0.471561099829073,88e21f16eb1c4628baa99d20af92e861,339cccb8a3e54404a5ce434733bf7ed6,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 23:39:09.304000+00:00,sequential-representation-least-confidence,bias
1,pro,0.3384570740786083,88e21f16eb1c4628baa99d20af92e861,339cccb8a3e54404a5ce434733bf7ed6,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 23:39:09.304000+00:00,sequential-representation-least-confidence,bias
0,con,0.4949087503743561,4fa8bdee9cee40b98e9f946b4488df8d,5ff0f72cd6dc4e0296a28cd0f072f1b8,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 21:22:32.735000+00:00,k-means-cluster-based-bert-km,bias
1,pro,0.4227168135402172,4fa8bdee9cee40b98e9f946b4488df8d,5ff0f72cd6dc4e0296a28cd0f072f1b8,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 21:22:32.735000+00:00,k-means-cluster-based-bert-km,bias
0,con,0.4236369750255973,40721ed6ba5d4a1a85838ffca586d8e0,4d05c5980ffc41e287e2a258b1a6a2b4,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 12:55:34.703000+00:00,max-tag-count,bias
1,pro,0.354529058043235,40721ed6ba5d4a1a85838ffca586d8e0,4d05c5980ffc41e287e2a258b1a6a2b4,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 12:55:34.703000+00:00,max-tag-count,bias
0,con,0.458044038987067,0adb2b7a0f424204a69a34db9c4b1d7a,d26283e80e6f42e0a21b0adbb76467cf,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 10:20:53.123000+00:00,fluctuation-historical-sequence,bias
1,pro,0.3593742885031591,0adb2b7a0f424204a69a34db9c4b1d7a,d26283e80e6f42e0a21b0adbb76467cf,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 10:20:53.123000+00:00,fluctuation-historical-sequence,bias
0,con,0.3942988088798796,e2a79617e2ae4293809d90e269e46f4d,95b34a7b77f149e48a39a6d032d710cc,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-03 01:14:43.744000+00:00,representative-diversity,bias
1,pro,0.3895092584368341,e2a79617e2ae4293809d90e269e46f4d,95b34a7b77f149e48a39a6d032d710cc,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-03 01:14:43.744000+00:00,representative-diversity,bias
0,con,0.4436053603603788,8e3379f2c3ec49d98d7ee9e4d781553c,e47a4c010a604c658121c5cc8b11fb2a,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 16:41:16.994000+00:00,tag-flip-historical,bias
1,pro,0.3453113025341109,8e3379f2c3ec49d98d7ee9e4d781553c,e47a4c010a604c658121c5cc8b11fb2a,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 16:41:16.994000+00:00,tag-flip-historical,bias
0,con,0.4989024274413124,0924afcfd5ac479a97ee30c5722fd65d,9a2db48f93a54085ac88a69b16e274d2,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-03 00:06:45.230000+00:00,diversity,bias
1,pro,0.3819459718652451,0924afcfd5ac479a97ee30c5722fd65d,9a2db48f93a54085ac88a69b16e274d2,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-03 00:06:45.230000+00:00,diversity,bias
0,con,0.4340819765853291,f86cd3f3189c415aa137a60ca9b3a3e2,b671db03d956448db305c30b6d0ef162,6e0b8576e3fd43458c75a97dbc8d223a,18,data/processed_data/aurc,2024-08-07 17:43:49.005000+00:00,round-robin-highest-confidence,bias
1,pro,0.3707192183605427,f86cd3f3189c415aa137a60ca9b3a3e2,b671db03d956448db305c30b6d0ef162,6e0b8576e3fd43458c75a97dbc8d223a,18,data/processed_data/aurc,2024-08-07 17:43:49.005000+00:00,round-robin-highest-confidence,bias
0,con,0.4720219087214142,3087e57cd5c54ccb913fc8e62c4be867,d26283e80e6f42e0a21b0adbb76467cf,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 09:21:24.275000+00:00,fluctuation-historical-sequence,bias
1,pro,0.359137935797797,3087e57cd5c54ccb913fc8e62c4be867,d26283e80e6f42e0a21b0adbb76467cf,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 09:21:24.275000+00:00,fluctuation-historical-sequence,bias
0,con,0.4405333010781047,c9ad38a6f629413ca4b38d01f2fe97a8,339cccb8a3e54404a5ce434733bf7ed6,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 23:08:00.514000+00:00,sequential-representation-least-confidence,bias
