,Label,Bias,run_id,parent_run_id,experiment_run_id,experiment_id,corpus,start_time,strategy,type
1,pro,2.3736156013454157,4fa8bdee9cee40b98e9f946b4488df8d,5ff0f72cd6dc4e0296a28cd0f072f1b8,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 21:22:32.735000+00:00,k-means-cluster-based-bert-km,bias_log_distr_diff
0,con,1.8879786344057508,e2a79617e2ae4293809d90e269e46f4d,95b34a7b77f149e48a39a6d032d710cc,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-03 01:14:43.744000+00:00,representative-diversity,bias_log_distr_diff
1,pro,2.187150411527673,e2a79617e2ae4293809d90e269e46f4d,95b34a7b77f149e48a39a6d032d710cc,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-03 01:14:43.744000+00:00,representative-diversity,bias_log_distr_diff
0,con,2.028455424110269,40721ed6ba5d4a1a85838ffca586d8e0,4d05c5980ffc41e287e2a258b1a6a2b4,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 12:55:34.703000+00:00,max-tag-count,bias_log_distr_diff
1,pro,1.99073156389048,40721ed6ba5d4a1a85838ffca586d8e0,4d05c5980ffc41e287e2a258b1a6a2b4,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 12:55:34.703000+00:00,max-tag-count,bias_log_distr_diff
0,con,2.1240678987782653,8e3379f2c3ec49d98d7ee9e4d781553c,e47a4c010a604c658121c5cc8b11fb2a,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 16:41:16.994000+00:00,tag-flip-historical,bias_log_distr_diff
1,pro,1.938972543229327,8e3379f2c3ec49d98d7ee9e4d781553c,e47a4c010a604c658121c5cc8b11fb2a,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 16:41:16.994000+00:00,tag-flip-historical,bias_log_distr_diff
0,con,2.078468103167375,f86cd3f3189c415aa137a60ca9b3a3e2,b671db03d956448db305c30b6d0ef162,6e0b8576e3fd43458c75a97dbc8d223a,18,data/processed_data/aurc,2024-08-07 17:43:49.005000+00:00,round-robin-highest-confidence,bias_log_distr_diff
1,pro,2.081641638641478,f86cd3f3189c415aa137a60ca9b3a3e2,b671db03d956448db305c30b6d0ef162,6e0b8576e3fd43458c75a97dbc8d223a,18,data/processed_data/aurc,2024-08-07 17:43:49.005000+00:00,round-robin-highest-confidence,bias_log_distr_diff
0,con,2.3888409055511794,0924afcfd5ac479a97ee30c5722fd65d,9a2db48f93a54085ac88a69b16e274d2,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-03 00:06:45.230000+00:00,diversity,bias_log_distr_diff
1,pro,2.14468147149801,0924afcfd5ac479a97ee30c5722fd65d,9a2db48f93a54085ac88a69b16e274d2,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-03 00:06:45.230000+00:00,diversity,bias_log_distr_diff
0,con,2.260131805036569,3087e57cd5c54ccb913fc8e62c4be867,d26283e80e6f42e0a21b0adbb76467cf,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 09:21:24.275000+00:00,fluctuation-historical-sequence,bias_log_distr_diff
1,pro,2.016611074221056,3087e57cd5c54ccb913fc8e62c4be867,d26283e80e6f42e0a21b0adbb76467cf,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 09:21:24.275000+00:00,fluctuation-historical-sequence,bias_log_distr_diff
0,con,2.1093582872908816,c9ad38a6f629413ca4b38d01f2fe97a8,339cccb8a3e54404a5ce434733bf7ed6,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 23:08:00.514000+00:00,sequential-representation-least-confidence,bias_log_distr_diff
1,pro,1.9933858726423332,c9ad38a6f629413ca4b38d01f2fe97a8,339cccb8a3e54404a5ce434733bf7ed6,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 23:08:00.514000+00:00,sequential-representation-least-confidence,bias_log_distr_diff
0,con,2.2380673878054926,303efd5c7b3a41bd875cae731a79bfcd,95b34a7b77f149e48a39a6d032d710cc,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-03 00:42:36.463000+00:00,representative-diversity,bias_log_distr_diff
1,pro,2.0431541617395954,303efd5c7b3a41bd875cae731a79bfcd,95b34a7b77f149e48a39a6d032d710cc,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-03 00:42:36.463000+00:00,representative-diversity,bias_log_distr_diff
0,con,2.2924929503088136,d690cea175b84b70b61a0f1b2af3bae1,4d05c5980ffc41e287e2a258b1a6a2b4,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 12:03:11.756000+00:00,max-tag-count,bias_log_distr_diff
1,pro,2.221656425301775,d690cea175b84b70b61a0f1b2af3bae1,4d05c5980ffc41e287e2a258b1a6a2b4,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 12:03:11.756000+00:00,max-tag-count,bias_log_distr_diff
0,con,2.3947247501461333,93a80bea39d5472b917627289adc2ea9,5ff0f72cd6dc4e0296a28cd0f072f1b8,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 20:48:51.538000+00:00,k-means-cluster-based-bert-km,bias_log_distr_diff
1,pro,2.237582277812899,93a80bea39d5472b917627289adc2ea9,5ff0f72cd6dc4e0296a28cd0f072f1b8,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 20:48:51.538000+00:00,k-means-cluster-based-bert-km,bias_log_distr_diff
0,con,2.2402738295286,8ee155bdace5416bb28e98e49d1297e7,e47a4c010a604c658121c5cc8b11fb2a,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 16:01:37.318000+00:00,tag-flip-historical,bias_log_distr_diff
1,pro,2.063725054566464,8ee155bdace5416bb28e98e49d1297e7,e47a4c010a604c658121c5cc8b11fb2a,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 16:01:37.318000+00:00,tag-flip-historical,bias_log_distr_diff
0,con,2.231448062636169,256bf97de5f04a2d88062e15bb245660,b671db03d956448db305c30b6d0ef162,6e0b8576e3fd43458c75a97dbc8d223a,18,data/processed_data/aurc,2024-08-07 17:15:06.633000+00:00,round-robin-highest-confidence,bias_log_distr_diff
1,pro,2.015947497033092,256bf97de5f04a2d88062e15bb245660,b671db03d956448db305c30b6d0ef162,6e0b8576e3fd43458c75a97dbc8d223a,18,data/processed_data/aurc,2024-08-07 17:15:06.633000+00:00,round-robin-highest-confidence,bias_log_distr_diff
0,con,2.3476539933865044,4f713ea0d572483d83728e2f6d8c9f43,d26283e80e6f42e0a21b0adbb76467cf,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 08:31:29.228000+00:00,fluctuation-historical-sequence,bias_log_distr_diff
1,pro,2.146008625873937,4f713ea0d572483d83728e2f6d8c9f43,d26283e80e6f42e0a21b0adbb76467cf,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 08:31:29.228000+00:00,fluctuation-historical-sequence,bias_log_distr_diff
0,con,2.16599029151731,06a0e802ff4c4b9cb0cdac607607f420,339cccb8a3e54404a5ce434733bf7ed6,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 22:45:10.785000+00:00,sequential-representation-least-confidence,bias_log_distr_diff
1,pro,2.0995582227164924,06a0e802ff4c4b9cb0cdac607607f420,339cccb8a3e54404a5ce434733bf7ed6,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 22:45:10.785000+00:00,sequential-representation-least-confidence,bias_log_distr_diff
0,con,2.3586862020020423,0c3ea97cf4ac4343b9ae5440e9723e2e,9a2db48f93a54085ac88a69b16e274d2,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-02 23:44:16.407000+00:00,diversity,bias_log_distr_diff
1,pro,2.1479993574378278,0c3ea97cf4ac4343b9ae5440e9723e2e,9a2db48f93a54085ac88a69b16e274d2,1260196a66414df9b58f638a0171b43b,50,data/processed_data/aurc,2024-08-02 23:44:16.407000+00:00,diversity,bias_log_distr_diff
0,con,2.168196733240418,2df5acb6cf3c402b8f0e2677b44a61f1,95b34a7b77f149e48a39a6d032d710cc,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-03 00:20:06.885000+00:00,representative-diversity,bias_log_distr_diff
1,pro,2.21302992185825,2df5acb6cf3c402b8f0e2677b44a61f1,95b34a7b77f149e48a39a6d032d710cc,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-03 00:20:06.885000+00:00,representative-diversity,bias_log_distr_diff
0,con,2.501369433429668,5bade389f73f47049b80b4c7fcd4b3cb,4d05c5980ffc41e287e2a258b1a6a2b4,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 11:25:13.612000+00:00,max-tag-count,bias_log_distr_diff
1,pro,1.794976293441249,5bade389f73f47049b80b4c7fcd4b3cb,4d05c5980ffc41e287e2a258b1a6a2b4,4c8f80fef2e240c197f62c043c6e04e1,17,data/processed_data/aurc,2024-07-05 11:25:13.612000+00:00,max-tag-count,bias_log_distr_diff
0,con,2.546233748466189,b94a4c2f182448d6b8e6a2ab33e80b15,5ff0f72cd6dc4e0296a28cd0f072f1b8,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 20:26:43.816000+00:00,k-means-cluster-based-bert-km,bias_log_distr_diff
1,pro,2.331810238503715,b94a4c2f182448d6b8e6a2ab33e80b15,5ff0f72cd6dc4e0296a28cd0f072f1b8,da0c85a6905c4aba8b998a32a8416020,47,data/processed_data/aurc,2024-08-02 20:26:43.816000+00:00,k-means-cluster-based-bert-km,bias_log_distr_diff
0,con,2.271899494226476,3fa4e850c3d74a6694f933e446d2d13c,e47a4c010a604c658121c5cc8b11fb2a,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 15:35:07.070000+00:00,tag-flip-historical,bias_log_distr_diff
1,pro,2.0823052158294417,3fa4e850c3d74a6694f933e446d2d13c,e47a4c010a604c658121c5cc8b11fb2a,c66626ff404f455ba748f5290e5276c3,99,data/processed_data/aurc,2024-08-12 15:35:07.070000+00:00,tag-flip-historical,bias_log_distr_diff
0,con,2.2557189215903533,a444527d469a44d69bcaf63d89c797c4,1dda71364a034840a0effc59cbbf9408,6e0b8576e3fd43458c75a97dbc8d223a,18,data/processed_data/aurc,2024-08-07 16:45:38.902000+00:00,round-robin-highest-confidence,bias_log_distr_diff
1,pro,2.0982310683405654,a444527d469a44d69bcaf63d89c797c4,1dda71364a034840a0effc59cbbf9408,6e0b8576e3fd43458c75a97dbc8d223a,18,data/processed_data/aurc,2024-08-07 16:45:38.902000+00:00,round-robin-highest-confidence,bias_log_distr_diff
0,con,2.1696676943891564,8a22ff58a6ce472cb77961919264acc0,623dff0eb4204417b2294728ae6b0155,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-03 00:00:08.872000+00:00,representative-diversity,bias_log_distr_diff
1,pro,2.3032764194212847,8a22ff58a6ce472cb77961919264acc0,623dff0eb4204417b2294728ae6b0155,ca7855f63b3a4b78a31f2f40ed7e59cc,52,data/processed_data/aurc,2024-08-03 00:00:08.872000+00:00,representative-diversity,bias_log_distr_diff
0,con,2.148338757732449,21d8e69ccf8246f0babec3fda0e426c8,977b29235fa84f90993101624c46d093,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 07:51:42.007000+00:00,fluctuation-historical-sequence,bias_log_distr_diff
1,pro,2.090931719272967,21d8e69ccf8246f0babec3fda0e426c8,977b29235fa84f90993101624c46d093,fe1325db472246509ad1591d5422d670,19,data/processed_data/aurc,2024-08-08 07:51:42.007000+00:00,fluctuation-historical-sequence,bias_log_distr_diff
0,con,1.960055730693933,6bcf835063584959bc55da96a51ebcab,6038b4f49c9442948b5965d3187550bf,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 22:18:57.656000+00:00,sequential-representation-least-confidence,bias_log_distr_diff
1,pro,2.4306832395102758,6bcf835063584959bc55da96a51ebcab,6038b4f49c9442948b5965d3187550bf,e42299f9be1e4e1680409d369ce14278,49,data/processed_data/aurc,2024-08-02 22:18:57.656000+00:00,sequential-representation-least-confidence,bias_log_distr_diff
